,India,European Union,United States
2020-10-19,0.5531428571428572,1.572142857142857,2.2904285714285715
2020-10-20,0.5518571428571429,1.7319999999999998,2.3444285714285713
2020-10-21,0.5541428571428572,1.816142857142857,2.403142857142857
2020-10-22,0.5328571428571428,1.9451428571428568,2.426428571428571
2020-10-23,0.5134285714285715,2.066142857142857,2.434571428571428
2020-10-24,0.46628571428571425,2.2199999999999998,2.516142857142857
2020-10-25,0.456,2.265285714285714,2.503285714285714
2020-10-26,0.44585714285714284,2.456,2.524857142857143
2020-10-27,0.4241428571428572,2.697142857142857,2.545142857142857
2020-10-28,0.40499999999999997,2.864142857142857,2.5062857142857142
2020-10-29,0.39185714285714285,3.048142857142857,2.555
2020-10-30,0.3815714285714286,3.304428571428571,2.5955714285714286
2020-10-31,0.37042857142857144,3.4995714285714286,2.583142857142857
2020-11-01,0.37199999999999994,3.7008571428571426,2.603
2020-11-02,0.37214285714285716,3.892857142857143,2.6198571428571427
2020-11-03,0.3727142857142857,4.332999999999999,2.8812857142857142
2020-11-04,0.39199999999999996,4.997285714285714,2.9131428571428577
2020-11-05,0.40314285714285714,5.296857142857143,2.982714285714286
2020-11-06,0.4058571428571428,5.665142857142857,3.055285714285714
2020-11-07,0.41500000000000004,5.845714285714286,3.126428571428572
2020-11-08,0.4144285714285715,5.977714285714285,3.1552857142857142
2020-11-09,0.41014285714285714,6.146,3.242857142857143
2020-11-10,0.41,6.353714285714285,3.1729999999999996
2020-11-11,0.39414285714285713,6.335714285714286,3.3145714285714285
2020-11-12,0.38128571428571423,6.437857142857143,3.3335714285714286
2020-11-13,0.37542857142857144,6.547,3.322714285714286
2020-11-14,0.3638571428571428,6.6698571428571425,3.4335714285714287
2020-11-15,0.3581428571428571,6.812428571428572,3.522428571428572
2020-11-16,0.35814285714285715,6.981285714285714,3.548428571428572
2020-11-17,0.35414285714285715,7.104,3.6757142857142853
2020-11-18,0.3577142857142857,7.1654285714285715,3.882857142857143
2020-11-19,0.36157142857142854,7.286714285714285,4.247428571428571
2020-11-20,0.36614285714285716,7.514285714285714,4.575428571428572
2020-11-21,0.3717142857142858,7.562142857142858,4.694571428571429
2020-11-22,0.3795714285714285,7.5567142857142855,4.805999999999999
2020-11-23,0.3828571428571429,7.618285714285714,4.920285714285714
2020-11-24,0.38371428571428573,7.75,5.101571428571428
2020-11-25,0.3774285714285714,7.769857142857143,5.249714285714285
2020-11-26,0.368,7.937857142857142,4.961857142857143
2020-11-27,0.3597142857142857,7.977142857142857,4.786714285714287
2020-11-28,0.3591428571428571,8.020857142857142,4.675857142857143
2020-11-29,0.35214285714285715,8.028571428571428,4.6775714285714285
2020-11-30,0.35228571428571426,8.023142857142856,4.782857142857142
2020-12-01,0.35428571428571426,7.903,4.961142857142858
2020-12-02,0.3544285714285714,7.922285714285714,5.202857142857143
2020-12-03,0.35928571428571426,7.958857142857143,5.871857142857143
2020-12-04,0.36214285714285716,7.840285714285715,6.365142857142857
2020-12-05,0.3607142857142857,7.819714285714285,6.795857142857143
2020-12-06,0.35528571428571426,7.817142857142857,6.934428571428571
2020-12-07,0.34528571428571425,7.676571428571428,7.045
2020-12-08,0.33499999999999996,7.505142857142857,7.078142857142857
2020-12-09,0.3232857142857143,7.390428571428572,7.234714285714285
2020-12-10,0.3101428571428571,7.3342857142857145,7.259285714285714
2020-12-11,0.303,7.355857142857142,7.565714285714286
2020-12-12,0.29357142857142854,7.371571428571428,7.614857142857143
2020-12-13,0.28785714285714287,7.376714285714286,7.733142857142857
2020-12-14,0.2847142857142857,7.417428571428571,7.754714285714286
2020-12-15,0.28314285714285714,7.700571428571429,7.955428571428571
2020-12-16,0.27714285714285714,7.897142857142858,8.17
2020-12-17,0.26942857142857146,7.901857142857142,8.388857142857143
2020-12-18,0.2594285714285714,7.902428571428571,8.198571428571428
2020-12-19,0.2542857142857143,7.891571428571429,8.285
2020-12-20,0.254,7.812571428571428,8.325571428571427
2020-12-21,0.24842857142857144,7.832571428571429,8.433428571428571
2020-12-22,0.24285714285714285,7.718571428571429,8.568142857142858
2020-12-23,0.23842857142857143,7.618428571428573,8.458
2020-12-24,0.23814285714285716,7.319285714285714,8.196857142857143
2020-12-25,0.22828571428571426,6.635714285714286,7.545571428571429
2020-12-26,0.22185714285714284,6.282428571428572,7.205857142857143
2020-12-27,0.21628571428571425,6.227857142857142,7.078857142857143
2020-12-28,0.21128571428571427,6.229714285714286,7.122857142857143
2020-12-29,0.20642857142857143,6.394714285714286,7.216857142857143
2020-12-30,0.20514285714285713,6.549428571428572,7.376142857142858
2020-12-31,0.197,6.662,7.605714285714286
2021-01-01,0.2207142857142857,6.768571428571429,7.898285714285714
2021-01-02,0.18785714285714286,6.788571428571428,8.185714285714285
2021-01-03,0.18114285714285713,6.779142857142857,8.19442857142857
2021-01-04,0.17585714285714288,6.800285714285714,8.234142857142858
2021-01-05,0.17357142857142854,6.765,8.266142857142857
2021-01-06,0.16557142857142856,6.538714285714286,8.309285714285714
2021-01-07,0.16328571428571428,6.671428571428572,8.558
2021-01-08,0.11357142857142856,7.229857142857142,9.405285714285714
2021-01-09,0.16199999999999998,7.521428571428571,9.728142857142856
2021-01-10,0.15657142857142858,7.577428571428571,9.970285714285714
2021-01-11,0.15300000000000002,7.571,9.972428571428571
2021-01-12,0.14657142857142857,7.510285714285715,10.304714285714287
2021-01-13,0.144,7.674,10.348285714285714
2021-01-14,0.13942857142857143,7.761285714285714,10.332285714285714
2021-01-15,0.15757142857142856,7.598142857142858,10.251571428571427
2021-01-16,0.13185714285714287,7.6488571428571435,10.300714285714287
2021-01-17,0.13014285714285714,7.654857142857144,10.250142857142858
2021-01-18,0.127,7.470000000000001,10.01757142857143
2021-01-19,0.12285714285714286,7.630285714285714,9.260571428571428
2021-01-20,0.118,7.698285714285714,9.441428571428572
2021-01-21,0.11514285714285713,7.662285714285714,9.535857142857143
2021-01-22,0.1127142857142857,7.792714285714285,9.497857142857143
2021-01-23,0.11,7.646285714285715,9.478428571428571
2021-01-24,0.10857142857142857,7.650857142857142,9.462857142857144
2021-01-25,0.10657142857142857,7.908714285714285,9.641571428571428
2021-01-26,0.104,7.598571428571428,10.209142857142856
2021-01-27,0.10114285714285716,7.4551428571428575,10.007571428571428
2021-01-28,0.10114285714285716,7.619571428571429,9.932571428571427
2021-01-29,0.09957142857142857,7.527428571428572,9.854857142857142
2021-01-30,0.09671428571428571,7.685999999999999,9.605857142857143
2021-01-31,0.09542857142857142,7.5398571428571435,9.605
2021-02-01,0.093,7.578285714285714,9.650714285714287
2021-02-02,0.09028571428571429,7.720142857142858,9.391285714285715
2021-02-03,0.08871428571428572,7.692857142857142,9.364142857142857
2021-02-04,0.08428571428571428,7.361571428571429,9.249285714285715
2021-02-05,0.08,7.505714285714285,9.258714285714285
2021-02-06,0.075,7.2418571428571425,9.210857142857142
2021-02-07,0.07142857142857142,7.238999999999999,9.028285714285714
2021-02-08,0.06985714285714285,7.106142857142857,8.827142857142858
2021-02-09,0.06814285714285714,6.996428571428571,8.666571428571428
2021-02-10,0.06814285714285714,6.864142857142856,8.417142857142858
2021-02-11,0.06471428571428571,6.854142857142857,8.188
2021-02-12,0.06557142857142857,6.572571428571428,7.870857142857142
2021-02-13,0.067,6.514142857142857,7.660142857142857
2021-02-14,0.06757142857142857,6.442142857142857,7.544571428571429
2021-02-15,0.06785714285714287,6.1894285714285715,7.263571428571429
2021-02-16,0.06842857142857142,5.872714285714286,6.701714285714286
2021-02-17,0.06771428571428571,5.804857142857143,6.309857142857142
2021-02-18,0.06871428571428571,5.616714285714286,6.007285714285715
2021-02-19,0.06842857142857142,5.510428571428571,5.875571428571429
2021-02-20,0.06814285714285714,5.412714285714286,5.719857142857143
2021-02-21,0.06742857142857142,5.362285714285714,5.748285714285714
2021-02-22,0.06714285714285714,5.345285714285715,5.8994285714285715
2021-02-23,0.06757142857142857,5.259571428571428,6.127714285714285
2021-02-24,0.07142857142857142,5.076857142857143,6.4672857142857145
2021-02-25,0.07385714285714286,4.902428571428572,6.432285714285714
2021-02-26,0.07514285714285715,4.878571428571428,6.196285714285715
2021-02-27,0.07757142857142858,4.910714285714286,6.060285714285714
2021-02-28,0.08,4.927142857142856,5.997285714285714
2021-03-01,0.08128571428571428,4.920714285714285,6.08442857142857
2021-03-02,0.08071428571428571,4.8182857142857145,5.940285714285714
2021-03-03,0.07557142857142858,4.860714285714286,5.6372857142857145
2021-03-04,0.07485714285714286,4.921142857142857,5.416857142857142
2021-03-05,0.07428571428571429,4.907428571428571,5.2981428571428575
2021-03-06,0.07285714285714286,4.892285714285714,5.293
2021-03-07,0.07185714285714286,4.901000000000001,5.124714285714286
2021-03-08,0.07042857142857142,4.8759999999999994,4.788571428571429
2021-03-09,0.074,4.909714285714286,4.729857142857143
2021-03-10,0.07785714285714286,4.842,4.336714285714286
2021-03-11,0.07828571428571429,4.861285714285714,4.179571428571429
2021-03-12,0.08157142857142859,4.712285714285714,4.0682857142857145
2021-03-13,0.08800000000000001,4.739285714285715,3.861571428571428
2021-03-14,0.09028571428571429,4.8072857142857135,3.8110000000000004
2021-03-15,0.09585714285714286,4.797,3.8161428571428573
2021-03-16,0.10157142857142856,4.786714285714287,3.546
2021-03-17,0.10642857142857143,4.718285714285714,3.398
2021-03-18,0.11028571428571429,4.788857142857142,3.436
2021-03-19,0.1152857142857143,4.804571428571428,3.2555714285714283
2021-03-20,0.119,4.864,3.13
2021-03-21,0.12871428571428573,4.8701428571428576,3.0881428571428566
2021-03-22,0.1357142857142857,5.020428571428572,3.0764285714285715
2021-03-23,0.1447142857142857,5.097571428571428,2.9451428571428573
2021-03-24,0.15285714285714286,5.175285714285714,3.0672857142857137
2021-03-25,0.16342857142857142,5.324571428571429,2.9611428571428573
2021-03-26,0.17414285714285715,5.700285714285714,2.9714285714285715
2021-03-27,0.186,5.738142857142857,2.9955714285714286
2021-03-28,0.19414285714285714,5.743285714285714,3.0115714285714286
2021-03-29,0.20157142857142857,5.619,3.0042857142857144
2021-03-30,0.20985714285714283,5.624142857142857,3.007857142857143
2021-03-31,0.23142857142857146,5.739142857142858,2.821428571428572
2021-04-01,0.25342857142857145,5.648714285714286,2.682
2021-04-02,0.29714285714285715,5.314714285714286,2.597
2021-04-03,0.318,5.342999999999999,2.5775714285714284
2021-04-04,0.3372857142857143,5.457285714285715,2.4791428571428575
2021-04-05,0.3554285714285714,5.307571428571429,2.3932857142857142
2021-04-06,0.38399999999999995,4.998,2.3832857142857145
2021-04-07,0.4072857142857143,5.106428571428571,3.037142857142857
2021-04-08,0.4394285714285714,5.414571428571429,3.0159999999999996
2021-04-09,0.4477142857142857,5.595999999999999,2.988857142857143
2021-04-10,0.48142857142857143,5.609428571428572,2.972
2021-04-11,0.5255714285714286,5.744571428571429,2.9754285714285715
2021-04-12,0.5704285714285714,5.956857142857143,2.962
2021-04-13,0.6114285714285713,6.323285714285715,2.9495714285714283
2021-04-14,0.648,6.261428571428572,2.243
2021-04-15,0.6900000000000001,5.962571428571429,2.189857142857143
2021-04-16,0.7467142857142858,5.839285714285714,2.1847142857142856
2021-04-17,0.8152857142857143,5.800857142857142,2.1795714285714287
2021-04-18,0.8892857142857142,5.564,2.193857142857143
2021-04-19,0.9805714285714285,5.552428571428571,2.2037142857142857
2021-04-20,1.0837142857142859,5.449,2.2088571428571426
2021-04-21,1.1941428571428572,5.388,2.1674285714285717
2021-04-22,1.3057142857142856,5.299285714285714,2.1945714285714284
2021-04-23,1.4384285714285714,5.280285714285713,2.15
2021-04-24,1.5694285714285712,5.256857142857143,2.172
2021-04-25,1.6929999999999998,5.209857142857143,2.1525714285714286
2021-04-26,1.7975714285714284,5.124714285714286,2.1495714285714285
