,Black,Mixed,Other,South Asian,Unknown,White,All
2021-05-02,35.4422119182552,34.727904758974994,31.142991533396046,42.737360998335724,44.69826998570265,65.13207066459795,59.56036174475644
2021-05-03,35.52636098231152,34.835573876395856,31.27312637190342,42.87269146381494,44.81782239824936,65.25109897163922,59.679881273203115
2021-05-04,35.66718186501803,35.017073245762454,31.487927249921604,43.05697124659515,45.00938591309029,65.44825204542582,59.87455785206334
2021-05-05,35.84234930448223,35.213953917617744,31.730950141110064,43.29250384396109,45.23031317838129,65.66615545534796,60.09335938676116
2021-05-06,36.019234071784304,35.413910849970776,31.991219818124804,43.575834009985655,45.42607151471508,65.86425398809517,60.297906998104686
2021-05-07,36.23218272368195,35.635401605807985,32.27030417058639,43.844191443659334,45.666225045181726,66.09852876633529,60.535535907500424
2021-05-08,36.455435342606904,35.88765496662257,32.579178425838826,44.13040098128984,45.96370780271754,66.3846545044153,60.82164340113856
2021-05-09,36.59282156963764,36.04454425200726,32.762621511445595,44.29682866011322,46.124159724819705,66.53498247915263,60.97473968486633
2021-05-10,36.71131719045166,36.19835727689421,32.94606459705236,44.49320180363837,46.27307588781649,66.67978698312007,61.12387231076297
2021-05-11,36.88304997424009,36.39831420924724,33.184383819379114,44.766166231881556,46.459046307333594,66.86231032351616,61.31408977456315
2021-05-12,37.11317190451658,36.72439782200757,33.544998432110376,45.10938732730968,46.7823971307421,67.18366684812844,61.636098861248726
2021-05-13,37.41026962047055,37.11508290522041,33.9291313891502,45.50328536300238,47.149793579825705,67.55159966680036,62.00479526373379
2021-05-14,37.762321827236825,37.530378072415175,34.41831295076827,46.0221481263929,47.51334477587418,67.92535452222972,62.38987986686683
2021-05-15,38.1573072299502,37.973359584089586,34.90749451238633,46.64006127302777,47.95904455949131,68.34692969666692,62.8283976265312
2021-05-16,38.35651725914477,38.21023164241548,35.18501097522734,46.948154034863435,48.19220672080317,68.5584636988544,63.0503243529805
2021-05-17,38.509359436716466,38.41018857476851,35.43587331451866,47.21939084014305,48.345317705292814,68.7024222658571,63.207193734066756
2021-05-18,38.736046711317194,38.74550096902205,35.830981498902474,47.67605917684525,48.64349959974412,68.99715665657845,63.51445344016916
2021-05-19,39.08981624592134,39.27461777463316,36.398557541549074,48.40454019314825,49.1598122118245,69.48595893921495,64.02153485789334
2021-05-20,39.45904173106646,39.797582059248775,36.93947946064597,49.069099159799364,49.62613653444822,69.94709410700406,64.49736435810276
2021-05-21,39.79392065945389,40.209800965945796,37.365945437441205,49.59717591232889,49.99877651039791,70.29975029931241,64.86594642430423
2021-05-22,40.108191653786704,40.597409788660904,37.82220131702728,50.11776629868297,50.368270370227954,70.63489062035046,65.22023645505688
2021-05-23,40.2833590932509,40.83735810748454,38.12950768265914,50.458683896826365,50.583604540195125,70.82925707825315,65.42947185402764
2021-05-24,40.441353254336256,41.06807764481496,38.394481028535594,50.74258993717211,50.78495597185275,71.01486560052071,65.62517745944015
2021-05-25,40.66975785677486,41.397237518073034,38.76136719974914,51.19868239955312,51.111802479838644,71.32875797544395,65.94947327179754
2021-05-26,41.00120212948652,41.89866797920448,39.25995609909062,51.794136447661664,51.56624147489923,71.76078295944578,66.39500365685547
2021-05-27,41.37042761463163,42.41240348232688,39.81028535591095,52.448329676531394,52.025224859910445,72.19484814436262,66.84872814223739
2021-05-28,41.71561051004637,42.84000369151259,40.27438068359987,53.00520014512033,52.399263109691084,72.52267359870542,67.20168424968148
2021-05-29,42.009273570324574,43.215307472236745,40.694575101912825,53.63117553225184,52.71072860553646,72.7930748614405,67.50555197937068
2021-05-30,42.20676627168126,43.489094656535514,41.019128253370965,54.05329140968275,52.943541198390584,72.9826642635422,67.71974195063035
2021-05-31,42.33556585952258,43.72904297535916,41.3060520539354,54.37866040115406,53.115179311140395,73.1133366440984,67.87287634645266
2021-06-01,42.481538725742745,43.93515242870766,41.5365318281593,54.64644196050654,53.292060950756294,73.26082824195389,68.03424295469348
2021-06-02,42.709943328181346,44.27661734395669,41.88146754468485,55.065678466331505,53.601778604312976,73.51505718036272,68.30815457808195
2021-06-03,42.9452172419715,44.654997385178575,42.28127939793039,55.53789540970578,53.924430290806,73.79217617781794,68.60645794196977
2021-06-04,43.19938176197836,45.02414864490725,42.6497334587645,55.972680522202836,54.25477248336929,74.06685688637474,68.90079764802643
2021-06-05,43.48274085522926,45.44559633309749,43.10598933835058,56.5963524120496,54.664466715839296,74.40025557248535,69.26469192660068
2021-06-06,43.661342950369225,45.71630725689852,43.38507369081216,56.98737107613634,54.90217326710176,74.58178369292288,69.46962065888951
2021-06-07,43.83994504550919,45.95625557572215,43.65945437441204,57.29603971229319,55.12240139547728,74.75166773984552,69.65778006958506
2021-06-08,44.037437746865876,46.23619528101639,43.9667607400439,57.610467091661924,55.37024543201417,74.94593467575235,69.86972142726745
2021-06-09,44.322514167954665,46.66994801119759,44.372844151771716,58.04870745008609,55.77085088458298,75.24365472634933,70.19199729861474
2021-06-10,44.588699982826725,47.12831082536069,44.79303857008466,58.49788942061285,56.196974834566724,75.555904988341,70.52913688682881
2021-06-11,44.892667010132236,47.54360599255545,45.183443085606775,58.91367068051069,56.64162591281063,75.87646533698646,70.87203140131693
2021-06-12,45.2447192168985,48.088104100655244,45.67576042646598,59.44520267896735,57.26770302062104,76.3079429500111,71.33246361533615
2021-06-13,45.4422119182552,48.423416494908786,46.001881467544685,59.777482162292905,57.62566112134569,76.54978139993611,71.59517028293276
2021-06-14,45.600206079340545,48.69412741870981,46.269990592662275,60.04756721893014,57.90776286674101,76.75464742840138,71.81408615391418
2021-06-15,45.823458698265505,49.047897375949795,46.597679523361556,60.38272607386163,58.31081529851399,77.02624295508672,72.10552934078653
2021-06-16,46.08449252962391,49.521641492601596,46.999059266227654,60.77604823523314,58.812446035369334,77.35511339038598,72.45955258687748
2021-06-17,46.38845955692942,50.08152090319008,47.42552524302289,61.23559594354128,59.439571848552966,77.7503649969198,72.88511223440157
2021-06-18,46.723338485316845,50.61679022979666,47.941360928190655,61.732575482726645,60.02789556292757,78.11670546365805,73.28932910898878
2021-06-19,47.12519319938176,51.2597286738241,48.508936970837254,62.3666131103548,60.832602152642565,78.57803967543887,73.80304203116121
2021-06-20,47.32440322857634,51.653490017534686,48.83035434305425,62.70580308553462,61.32549367805444,78.84804285019054,74.10313666349194
2021-06-21,47.497853340202646,51.95188728581537,49.07808090310442,62.96033953549978,61.73099308903159,79.07878459757784,74.35448592691853
2021-06-22,47.77434312210201,52.382563755498815,49.4324239573534,63.31565399167286,62.25115095414711,79.3646615306682,74.67375094279794
2021-06-23,48.071440838055985,52.8470790906574,49.82282847287551,63.70436915847485,62.83947466852171,79.68865538817062,75.033605339352
2021-06-24,48.42349304482226,53.33005198880241,50.22891188460332,64.10632943466418,63.44527680578326,80.02046172234756,75.40405489818545
2021-06-25,48.737764039155074,53.803796105454204,50.60206961429915,64.48352711504242,64.01821950801735,80.32116743282016,75.7437098846385
2021-06-26,49.14820539240941,54.34521795305627,51.044214487300096,64.97877903126422,64.72539649802319,80.68890120750038,76.1617995616347
2021-06-27,49.383479306199554,54.69283538930077,51.33584195672625,65.27708192963968,65.15361785875336,80.90347063056142,76.40918516723015
2021-06-28,49.55864674566375,54.96662257359953,51.57259328943242,65.51261452700562,65.46053896464814,81.05996896904169,76.59113230651728
2021-06-29,49.781899364588696,55.27117236287569,51.823455628723735,65.77233384586148,65.82374059223888,81.244383227359,76.8039883544684
2021-06-30,50.01202129486519,55.588027194142796,52.080589526497334,66.04587414842584,66.22050079177255,81.44407411203987,77.03357561191825
2021-07-01,50.255881847844755,55.923339588396345,52.35183443085607,66.3107763361724,66.62914631886936,81.65491146025639,77.27330068651315
2021-07-02,50.487721105959125,56.20943181468607,52.579178425838826,66.55091592810784,66.93781526705283,81.81832657744852,77.46222233909931
2021-07-03,50.76592821569638,56.517057864459964,52.84885544057698,66.85612931833757,67.35485043713535,82.02299356192209,77.70118517180362
2021-07-04,50.91018375407865,56.68625219183561,53.016619629978045,67.01103951073718,67.57368029167992,82.1287854435148,77.82569738463374
2021-07-05,51.04241799759575,56.852370258713506,53.16870492317341,67.15615983967659,67.7523097735845,82.22228635861954,77.93507909593538
2021-07-06,51.19354284732955,57.07386101455071,53.341172781436185,67.34677423998986,67.98337452414994,82.33738354682461,78.07132983388081
